virus_family	virus_genus	virus_name	virus_species	virus_acronym	virus_acronym_update	new_virus	host_species	host_subfamily	host_tribu	host_genus	life_form	dataset	tissue	country	source
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	MT833930	flower	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	MW316659	not_found	Taiwan	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis pulcherrima	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	PQ571087	leaf	India	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR1041672	nd	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR1041673	nd	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR1041674	nd	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR11087284	column	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR11087287	column	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis hybrid	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR11087289	column	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis aphrodite	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR11994068	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734081	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734082	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734083	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734085	ovule	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734086	ovule	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734088	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734089	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734090	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734091	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734092	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734093	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734094	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734095	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734096	apical_meristem	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734098	root	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734099	pedicel	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734100	pedicel	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734101	column	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734102	column	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734103	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734104	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734105	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734106	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734107	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734108	flower	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734109	root	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734110	labellum	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734111	labellum	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734112	internode	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734113	internode	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734114	anthers	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734115	anthers	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734116	root	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734117	root	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734118	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR13734119	leaf	Russia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR2080202	leaf	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR2080204	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR22284834	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR22284835	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR22284836	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR22284839	labellum	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis aphrodite subsp. formosana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR2431793	leaf	nd	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis aphrodite subsp. formosana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR2431794	leaf	nd	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3600816	column	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3602277	labellum	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3602299	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3602300	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3613481	leaf	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3992752	root	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3992886	stem	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR3995494	flower	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4002887	capsule	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis aphrodite	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4302013	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis schilleriana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343821	flower	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis schilleriana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343822	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis lueddemanniana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343825	flower	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis lueddemanniana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343826	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis lueddemanniana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343827	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis lueddemanniana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343828	root	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis lueddemanniana	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343829	leaf	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis modesta	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343832	flower	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis modesta	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343833	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis bellina	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343835	flower	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis bellina	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343836	bud	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis bellina	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343837	root	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis bellina	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4343838	leaf	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR4691469	protocorm	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis aphrodite	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR5075717	stalk	Taiwan	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis equestris	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR5722144	pollem	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR7125083	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR7125084	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR7125086	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR7125087	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis amabilis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR7125088	flower	China	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis celebensis	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR8984584	flower	Indonesia	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis javanica	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR8984587	flower	Philippines	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis javanica	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR8984588	leaf	Philippines	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis fasciata	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR8984589	flower	Philippines	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis fasciata	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	SRR8984590	leaf	Philippines	SRA
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	AB693986	not_found	Indonesia	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	AJ606102	not_found	South_Korea	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	AJ606103	not_found	South_Korea	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	AJ606104	not_found	South_Korea	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	DQ915439	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	GQ507023	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853247	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853248	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853249	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853250	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853253	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853254	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853257	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853258	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853261	not_found	China	NCBI
Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	Potexvirus cymbidii	CymMV	CymMV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KF853262	not_found	China	NCBI
